log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: 13370000000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Next block: 080c64008a(0/2689) --- Time elapsed: 0.266 secs
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 2 , Result=5
Read EPC: 1337b105000000, 9 , Result=0
Read EPC: 1337080c64008a, 9 , Result=0
Next block: 0506640c97(6/2689) --- Time elapsed: 0.521 secs
Read EPC: 1337080c64008a, 4 , Result=5
Read EPC: 1337080c64008a, 9 , Result=0
Read EPC: 1337080c64008a, 9 , Result=0
Read EPC: 1337080c64008a, 9 , Result=0
Read EPC: 1337080c64008a, 9 , Result=0
Read EPC: 1337080c64008a, 9 , Result=0
Read EPC: 1337080c64008a, 9 , Result=0
Read EPC: 1337080c64008a, 2 , Result=5
Read EPC: 1337080c64008a, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Next block: 080c641269(9/2689) --- Time elapsed: 0.785 secs
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 6 , Result=0
Read EPC: 13370506640c97, 9 , Result=0
