log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: 13370000000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Next block: 0b126400af(0/2689) --- Time elapsed: 0.267 secs
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 0 , Result=5
Read EPC: 1337b105000000, 12 , Result=0
Read EPC: 13370b126400af, 12 , Result=0
Next block: 0e18641242(9/2689) --- Time elapsed: 0.521 secs
Read EPC: 13370b126400af, 12 , Result=0
Read EPC: 13370b126400af, 12 , Result=0
Read EPC: 13370b126400af, 12 , Result=0
Read EPC: 13370b126400af, 12 , Result=0
Read EPC: 13370b126400af, 11 , Result=5
Read EPC: 13370b126400af, 12 , Result=0
Read EPC: 13370b126400af, 12 , Result=0
Read EPC: 13370b126400af, 15 , Result=0
Read EPC: 13370e18641242, 15 , Result=0
Next block: 0608642af6(21/2689) --- Time elapsed: 0.805 secs
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 4 , Result=5
Read EPC: 13370e18641242, 15 , Result=0
Read EPC: 13370e18641242, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Next block: 0e1864323a(25/2689) --- Time elapsed: 1.055 secs
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 7 , Result=0
Read EPC: 13370608642af6, 6 , Result=5
Read EPC: 13370608642af6, 6 , Result=5
Read EPC: 13370608642af6, 15 , Result=0
Read EPC: 13370e1864323a, 0 , Result=6
Next block: 0608644a5e(37/2689) --- Time elapsed: 1.331 secs
Read EPC: 13370e1864323a, 0 , Result=6
Read EPC: 13370e1864323a, 4 , Result=6
Read EPC: 13370e1864323a, 2 , Result=5
Read EPC: 13370e1864323a, 2 , Result=6
Read EPC: 13370e1864323a, 9 , Result=5
Read EPC: 13370e1864323a, 0 , Result=5
Read EPC: 13370e1864323a, 2 , Result=5
Read EPC: 13370e1864323a, 7 , Result=0
Read EPC: 13370608644a5e, 2 , Result=5
Next block: 0e186452b2(41/2689) --- Time elapsed: 1.581 secs
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 1 , Result=5
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 7 , Result=0
Read EPC: 13370608644a5e, 8 , Result=5
Read EPC: 13370608644a5e, 15 , Result=0
Read EPC: 13370e186452b2, 15 , Result=0
Next block: 0608646a46(53/2689) --- Time elapsed: 1.851 secs
Read EPC: 13370e186452b2, 15 , Result=0
Read EPC: 13370e186452b2, 15 , Result=0
Read EPC: 13370e186452b2, 15 , Result=0
Read EPC: 13370e186452b2, 15 , Result=0
Read EPC: 13370e186452b2, 15 , Result=0
Read EPC: 13370e186452b2, 15 , Result=0
Read EPC: 13370e186452b2, 0 , Result=5
Read EPC: 13370e186452b2, 7 , Result=0
Read EPC: 13370608646a46, 7 , Result=0
Next block: 0e186472aa(57/2689) --- Time elapsed: 2.102 secs
Read EPC: 13370608646a46, 0 , Result=5
Read EPC: 13370608646a46, 7 , Result=0
Read EPC: 13370608646a46, 5 , Result=5
Read EPC: 13370608646a46, 7 , Result=0
Read EPC: 13370608646a46, 7 , Result=0
Read EPC: 13370608646a46, 7 , Result=0
Read EPC: 13370608646a46, 7 , Result=0
Read EPC: 13370608646a46, 7 , Result=0
Read EPC: 13370608646a46, 7 , Result=5
Read EPC: 13370608646a46, 15 , Result=0
Read EPC: 13370e186472aa, 15 , Result=0
Next block: 0608648aae(69/2689) --- Time elapsed: 2.361 secs
Read EPC: 13370e186472aa, 15 , Result=0
Read EPC: 13370e186472aa, 15 , Result=0
Read EPC: 13370e186472aa, 6 , Result=5
Read EPC: 13370e186472aa, 4 , Result=5
Read EPC: 13370e186472aa, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Next block: 0e18649232(73/2689) --- Time elapsed: 2.605 secs
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 0 , Result=5
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 7 , Result=0
Read EPC: 13370608648aae, 3 , Result=5
Read EPC: 13370608648aae, 1 , Result=5
Read EPC: 13370608648aae, 0 , Result=5
Read EPC: 13370608648aae, 0 , Result=5
Read EPC: 13370608648aae, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Next block: 060864aa86(85/2689) --- Time elapsed: 3.127 secs
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 15 , Result=0
Read EPC: 13370e18649232, 5 , Result=5
Read EPC: 13370e18649232, 7 , Result=0
Read EPC: 1337060864aa86, 0 , Result=5
Next block: 0e1864b22a(89/2689) --- Time elapsed: 3.415 secs
Read EPC: 1337060864aa86, 7 , Result=0
Read EPC: 1337060864aa86, 7 , Result=0
