log level: INFO
Words to send: 2560
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: 13370000000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Next block: 070a640020(0/2560) --- Time elapsed: 0.265 secs
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Next block: 070a640a44(5/2560) --- Time elapsed: 0.515 secs
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 2 , Result=5
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Next block: 070a64147b(10/2560) --- Time elapsed: 0.785 secs
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 5 , Result=5
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Next block: 070a641ec9(15/2560) --- Time elapsed: 1.035 secs
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 1 , Result=5
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 0 , Result=5
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 5 , Result=5
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a641ec9, 4 , Result=5
Next block: 070a642846(20/2560) --- Time elapsed: 1.295 secs
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 0 , Result=5
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a642846, 4 , Result=5
Next block: 070a64322f(25/2560) --- Time elapsed: 1.546 secs
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 0 , Result=5
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Next block: 070a643caa(30/2560) --- Time elapsed: 1.805 secs
