log level: INFO
Words to send: 2560
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: 13370000000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Next block: 070a640020(0/2560) --- Time elapsed: 0.266 secs
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 1 , Result=0
Read EPC: 1337b105000000, 4 , Result=5
Read EPC: 1337b105000000, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Next block: 070a640a44(5/2560) --- Time elapsed: 0.521 secs
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640020, 7 , Result=5
Read EPC: 1337070a640020, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Next block: 070a64147b(10/2560) --- Time elapsed: 0.781 secs
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a640a44, 3 , Result=5
Read EPC: 1337070a640a44, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Next block: 070a641ec9(15/2560) --- Time elapsed: 1.025 secs
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a64147b, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Next block: 070a642846(20/2560) --- Time elapsed: 1.296 secs
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a641ec9, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Next block: 070a64322f(25/2560) --- Time elapsed: 1.545 secs
Read EPC: 1337070a642846, 6 , Result=5
Read EPC: 1337070a642846, 1 , Result=5
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a642846, 3 , Result=5
Read EPC: 1337070a642846, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Next block: 070a643caa(30/2560) --- Time elapsed: 1.822 secs
Read EPC: 1337070a64322f, 1 , Result=5
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 6 , Result=5
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a64322f, 3 , Result=5
Read EPC: 1337070a64322f, 8 , Result=0
Read EPC: 1337070a643caa, 4 , Result=5
Next block: 070a6446e9(35/2560) --- Time elapsed: 2.065 secs
Read EPC: 1337070a643caa, 3 , Result=5
Read EPC: 1337070a643caa, 8 , Result=0
Read EPC: 1337070a643caa, 8 , Result=0
Read EPC: 1337070a643caa, 3 , Result=5
Read EPC: 1337070a643caa, 8 , Result=0
Read EPC: 1337070a6446e9, 1 , Result=5
Next block: 070a6450eb(40/2560) --- Time elapsed: 2.325 secs
Read EPC: 1337070a6446e9, 7 , Result=5
Read EPC: 1337070a6446e9, 8 , Result=0
Read EPC: 1337070a6446e9, 8 , Result=0
Read EPC: 1337070a6446e9, 8 , Result=0
